ValueTime,Ratio
2023-01-01,0.0
2023-01-02,-64.47338895030157
2023-01-03,7.654972087322875
2023-01-04,-22.98061971831789
2023-01-05,3.6792731347570733
2023-01-06,5.551433270773476
2023-01-07,13.678727001086152
2023-01-08,-29.11876883708473
2023-01-09,59.246245866146474
2023-01-10,23.997775925944126
2023-01-11,-75.37388682015956
2023-01-12,73.36350523046632
2023-01-13,-18.694880608077725
2023-01-14,18.487650903741738
2023-01-15,-3.2468925061995293
2023-01-16,-7.943671378168602
2023-01-17,-66.73318581245584
2023-01-18,59.56310991208564
2023-01-19,8.952423187438157
2023-01-20,-6.014735610119104
2023-01-21,17.36393381880056
2023-01-22,-14.443287127140195
2023-01-23,-38.827469185576234
2023-01-24,21.553073810878516
2023-01-25,27.129229190624343
2023-01-26,-8.915468721730264
2023-01-27,0.6779265493344155
2023-01-28,8.33468521596788
2023-01-29,-1.2603675372036065
2023-01-30,-6.866089563716628
2023-01-31,-6.453784338347248
2023-02-01,-21.978332071410627
2023-02-02,-30.377246571738365
2023-02-03,7.524158953143296
2023-02-04,2.2213878775202147
2023-02-05,3.405035727468345
2023-02-06,-1.600344141139722
2023-02-07,45.600958456833
2023-02-08,23.21699814167559
2023-02-09,-12.876040949983391
2023-02-10,-3.5324408397132316
2023-02-11,-3.8181540899971793
2023-02-12,5.632459591297291
2023-02-13,-2.8233818628959284
2023-02-14,-1.559795465376638
2023-02-15,12.213021554236164
2023-02-16,-1.6752576999394222
2023-02-17,4.8009560054777864
2023-02-18,-7.764790976786486
2023-02-19,-6.854416951646471
2023-02-20,-43.61206878178826
2023-02-21,-15.162889956185651
2023-02-22,9.965604176300722
2023-02-23,-15.712946751368886
2023-02-24,5.19626855103099
2023-02-25,-4.266071205080149
2023-02-26,12.87082624885507
2023-02-27,36.627552934082416
2023-02-28,21.940225623220854
2023-03-01,-6.041353811996544
2023-03-02,-2.421497625842136
2023-03-03,-2.867913509066156
2023-03-04,8.22023152904167
2023-03-05,0.9981875002391831
2023-03-06,-32.03936974624314
2023-03-07,30.09764611040262
2023-03-08,-76.56157218679982
2023-03-09,16.129659425029487
2023-03-10,-0.19617883386314006
2023-03-11,14.270185683703868
2023-03-12,4.662647383821287
2023-03-13,3.3029721480847343
2023-03-14,31.508336891981138
2023-03-15,5.200183061589499
2023-03-16,-1.0872101575328799
2023-03-17,2.0952686880871028
2023-03-18,2.192553976927215
2023-03-19,4.7417955223734936
2023-03-20,-2.158877328029803
2023-03-21,-0.9127953166035212
2023-03-22,1.7540937371262402
2023-03-23,-5.459838123894926
2023-03-24,3.6631714370883373
2023-03-25,-34.353018907542875
2023-03-26,-31.73756127464274
2023-03-27,-6.870129613910585
2023-03-28,14.719577918913437
2023-03-29,13.76742572229217
2023-03-30,-4.8612227137764705
2023-03-31,29.034186838249866
2023-04-01,11.860255782030464
2023-04-02,3.736876657250349
2023-04-03,-2.164076598358335
2023-04-04,4.4376534078682965
2023-04-05,-7.208350644396305
2023-04-06,-0.17268129534686238
2023-04-07,10.467977074686758
2023-04-08,-7.1785242049805476
2023-04-09,-7.127645473526556
2023-04-10,8.916918625143722
2023-04-11,2.4192024438795983
2023-04-12,-2.9995127806177493
2023-04-13,-0.3527332496350368
2023-04-14,11.546952319806152
2023-04-15,-10.087370911628383
2023-04-16,-0.9907043717180244
2023-04-17,-0.6102957789684211
2023-04-18,4.784326841899613
2023-04-19,-4.589598642419645
2023-04-20,0.11059598913021773
2023-04-21,0.37052662147162607
2023-04-22,-0.6685202326071789
2023-04-23,2.9973185475365796
2023-04-24,1.084539238576184
2023-04-25,11.53887097650744
2023-04-26,-14.154144170579372
2023-04-27,8.355190856959425
2023-04-28,-6.2987525946548
2023-04-29,-3.7429044165909744
2023-04-30,2.373218749656317
2023-05-01,3.8953145540713194
2023-05-02,5.73888139466186
2023-05-03,-9.297593970434235
2023-05-04,1.2666205359253553
2023-05-05,0.37269299252257326
2023-05-06,-2.7996414856926606
2023-05-07,-0.16956057548362935
2023-05-08,-0.22479284658992071
2023-05-09,0.27279821619855227
2023-05-10,0.7214417131891935
2023-05-11,0.2908549739831159
2023-05-12,-1.0464160018183293
2023-05-13,-2.0023937855023206
2023-05-14,1.644669316429514
2023-05-15,5.282754092158598
2023-05-16,6.810578352548291
2023-05-17,-2.829502666472436
2023-05-18,-7.9041690836050265
2023-05-19,-1.0369999635937148
2023-05-20,-0.6880515008314632
2023-05-21,0.7171760655567567
2023-05-22,0.4516999460487341
2023-05-23,-0.823921059211159
2023-05-24,0.16745777869751066
2023-05-25,1.0439563394276519
2023-05-26,0.6873795798430393
2023-05-27,0.46691411457594256
2023-05-28,-1.1568406113817389
2023-05-29,1.4300080441577165
2023-05-30,-1.7644762534249594
2023-05-31,-0.7277910703105874
2023-06-01,-0.6155726350607154
2023-06-02,0.19709961885267546
2023-06-03,0.9593287656869336
2023-06-04,2.358188019649347
2023-06-05,-4.295995271116027
2023-06-06,1.3565067180371386
2023-06-07,-1.1853681470793447
2023-06-08,4.765180246186802
2023-06-09,-4.490789659897629
2023-06-10,-1.0239847433638403
2023-06-11,0.5660441088169392
2023-06-12,-0.3011299931467306
2023-06-13,-0.44144171344032657
2023-06-14,1.887069810635296
2023-06-15,-3.0703818648893275
2023-06-16,2.8906889790510206
2023-06-17,-1.480181935789716
2023-06-18,-0.8915477210618263
2023-06-19,7.655337321343708
2023-06-20,-4.465806502003858
2023-06-21,-1.3588524838357898
2023-06-22,-0.28146503637245246
2023-06-23,-3.8279398368440383
2023-06-24,7.166317670542952
2023-06-25,-3.6595975737016317
2023-06-26,0.5157612568830103
2023-06-27,-1.6994253227375253
2023-06-28,2.0048403118147036
2023-06-29,-1.5135066421039767
2023-06-30,-0.872076817218371
2023-07-01,2.888785700252484
2023-07-02,0.8061357854660542
2023-07-03,-6.85995161139428
2023-07-04,13.218183578540362
2023-07-05,-13.901720568944341
2023-07-06,5.411224283684433
2023-07-07,2.7622048591180715
2023-07-08,-8.936618165631614
2023-07-09,2.509849965884598
2023-07-10,2.8952239079615936
2023-07-11,0.018348117521441054
2023-07-12,2.068607196260004
2023-07-13,-3.4359802080400925
2023-07-14,-0.9287904829178046
2023-07-15,8.023478881965701
2023-07-16,-8.73766835602973
2023-07-17,10.374943760975427
2023-07-18,-1.6957072310063523
2023-07-19,-4.823028603388423
2023-07-20,3.15946511116735
2023-07-21,-2.6820018903296585
2023-07-22,-1.035679073604328
2023-07-23,4.668895371247501
2023-07-24,-6.626608693139588
2023-07-25,11.75231657909221
2023-07-26,-3.796186347880848
2023-07-27,-4.997901808341581
2023-07-28,5.3321567285609035
2023-07-29,-5.428178429260612
2023-07-30,-6.525226106962663
2023-07-31,7.436061140686419
2023-08-01,0.7401323347846755
2023-08-02,-4.793856027237169
2023-08-03,17.096595648189435
2023-08-04,-19.325997955106004
2023-08-05,-0.8089099437339939
2023-08-06,11.166354115388344
2023-08-07,0.5798414164770378
2023-08-08,6.884430572621596
2023-08-09,-6.401194245026474
2023-08-10,1.6468831955494352
2023-08-11,1.242066704749476
2023-08-12,-6.679557812478038
2023-08-13,-6.935073343259759
2023-08-14,6.163671675829505
2023-08-15,-3.24598420320919
2023-08-16,-5.733966837156473
2023-08-17,9.210286548884199
2023-08-18,-7.240631733345495
2023-08-19,2.5440165430822503
2023-08-20,11.385227567718303
2023-08-21,-9.709447530724262
2023-08-22,4.846688723356323
2023-08-23,-3.7584442987990343
2023-08-24,4.1128802973457965
2023-08-25,6.577552951037177
2023-08-26,-5.191669564595983
2023-08-27,-11.074496329540736
2023-08-28,13.130701522634354
2023-08-29,-5.639192214020099
2023-08-30,2.1556645656620645
2023-08-31,-3.19105480973127
2023-09-01,7.59392858772955
2023-09-02,-5.547876258884642
2023-09-03,2.009678732599653
2023-09-04,-7.383922843381839
2023-09-05,3.3385377896375275
2023-09-06,-2.9641345445702285
2023-09-07,3.5753100284002244
2023-09-08,0.7945252343265565
2023-09-09,-5.3380141670980805
2023-09-10,0.612641536028292
2023-09-11,4.092901471317376
2023-09-12,9.546083191792476
